label,landmark_0_x,landmark_0_y,landmark_0_z,landmark_0_visibility,landmark_1_x,landmark_1_y,landmark_1_z,landmark_1_visibility,landmark_2_x,landmark_2_y,landmark_2_z,landmark_2_visibility,landmark_3_x,landmark_3_y,landmark_3_z,landmark_3_visibility,landmark_4_x,landmark_4_y,landmark_4_z,landmark_4_visibility,landmark_5_x,landmark_5_y,landmark_5_z,landmark_5_visibility,landmark_6_x,landmark_6_y,landmark_6_z,landmark_6_visibility,landmark_7_x,landmark_7_y,landmark_7_z,landmark_7_visibility,landmark_8_x,landmark_8_y,landmark_8_z,landmark_8_visibility,landmark_9_x,landmark_9_y,landmark_9_z,landmark_9_visibility,landmark_10_x,landmark_10_y,landmark_10_z,landmark_10_visibility,landmark_11_x,landmark_11_y,landmark_11_z,landmark_11_visibility,landmark_12_x,landmark_12_y,landmark_12_z,landmark_12_visibility,landmark_13_x,landmark_13_y,landmark_13_z,landmark_13_visibility,landmark_14_x,landmark_14_y,landmark_14_z,landmark_14_visibility,landmark_15_x,landmark_15_y,landmark_15_z,landmark_15_visibility,landmark_16_x,landmark_16_y,landmark_16_z,landmark_16_visibility,landmark_17_x,landmark_17_y,landmark_17_z,landmark_17_visibility,landmark_18_x,landmark_18_y,landmark_18_z,landmark_18_visibility,landmark_19_x,landmark_19_y,landmark_19_z,landmark_19_visibility,landmark_20_x,landmark_20_y,landmark_20_z,landmark_20_visibility,landmark_21_x,landmark_21_y,landmark_21_z,landmark_21_visibility,landmark_22_x,landmark_22_y,landmark_22_z,landmark_22_visibility,landmark_23_x,landmark_23_y,landmark_23_z,landmark_23_visibility,landmark_24_x,landmark_24_y,landmark_24_z,landmark_24_visibility,landmark_25_x,landmark_25_y,landmark_25_z,landmark_25_visibility,landmark_26_x,landmark_26_y,landmark_26_z,landmark_26_visibility,landmark_27_x,landmark_27_y,landmark_27_z,landmark_27_visibility,landmark_28_x,landmark_28_y,landmark_28_z,landmark_28_visibility,landmark_29_x,landmark_29_y,landmark_29_z,landmark_29_visibility,landmark_30_x,landmark_30_y,landmark_30_z,landmark_30_visibility,landmark_31_x,landmark_31_y,landmark_31_z,landmark_31_visibility,landmark_32_x,landmark_32_y,landmark_32_z,landmark_32_visibility,timestamp
Incorrect,0.5189712047576904,0.41909700632095337,-0.39612895250320435,0.9998857975006104,0.530914843082428,0.38200923800468445,-0.3606843948364258,0.9997969269752502,0.5378198623657227,0.38428211212158203,-0.3606812059879303,0.9997974038124084,0.5437200665473938,0.3863811492919922,-0.3608647584915161,0.9997394680976868,0.5052468776702881,0.37307339906692505,-0.39979618787765503,0.9998749494552612,0.4926345944404602,0.36907923221588135,-0.39977696537971497,0.9999057054519653,0.4783931374549866,0.36543628573417664,-0.400076687335968,0.9999047517776489,0.5352688431739807,0.3971171975135803,-0.12000840902328491,0.9997245669364929,0.4417897164821625,0.3715957999229431,-0.2894916832447052,0.9999650716781616,0.520052433013916,0.4588600993156433,-0.2978719174861908,0.9998869895935059,0.4938790202140808,0.4522503614425659,-0.34697985649108887,0.9999672174453735,0.5376286506652832,0.6365920901298523,0.12388063967227936,0.9991036057472229,0.3158298134803772,0.522577702999115,-0.31257379055023193,0.9999637603759766,0.5040197372436523,0.9134491682052612,0.35388654470443726,0.08092039078474045,0.17437489330768585,0.7997725605964661,-0.3474426865577698,0.9469955563545227,0.5276798009872437,1.1537585258483887,0.32802408933639526,0.02470487542450428,0.09930345416069031,1.079891324043274,-0.5115607380867004,0.5486053824424744,0.543279230594635,1.2246639728546143,0.3206804096698761,0.03506431356072426,0.06487685441970825,1.1743035316467285,-0.5685890913009644,0.47144612669944763,0.529377281665802,1.234234094619751,0.25892290472984314,0.0503106452524662,0.11073610931634903,1.1673098802566528,-0.6059771776199341,0.5498565435409546,0.5142737030982971,1.2080504894256592,0.29504287242889404,0.048043858259916306,0.129995658993721,1.1434059143066406,-0.5290341973304749,0.527738094329834,0.451730877161026,1.1594383716583252,0.10847963392734528,0.019550785422325134,0.28697237372398376,1.1308263540267944,-0.10671405494213104,0.037906110286712646,0.42039480805397034,1.6040427684783936,0.11164601147174835,0.022262243553996086,0.27682504057884216,1.6004120111465454,-0.0823715329170227,0.04234687238931656,0.3966897130012512,1.9885270595550537,0.4752348065376282,0.0027504076715558767,0.2441312074661255,1.987972378730774,0.10992177575826645,0.003764698514714837,0.38237279653549194,2.0536656379699707,0.4911481738090515,0.0011476475046947598,0.2123924195766449,2.0485990047454834,0.11568325757980347,0.003471186850219965,0.42799562215805054,2.1024091243743896,0.21942368149757385,0.00807804986834526,0.31030845642089844,2.1097583770751953,-0.2400282919406891,0.00567932752892375,2024-05-18 15:10:07
Incorrect,0.5045634508132935,0.403690904378891,-0.40169796347618103,0.9998942017555237,0.5160914659500122,0.3709680140018463,-0.36659643054008484,0.9998118281364441,0.5240188241004944,0.37415218353271484,-0.36650440096855164,0.999812126159668,0.5308531522750854,0.37700456380844116,-0.36668747663497925,0.9997596144676208,0.4886961877346039,0.36260750889778137,-0.39925628900527954,0.9998840093612671,0.4761863648891449,0.3604118227958679,-0.39917421340942383,0.9999120831489563,0.4623730182647705,0.3583400845527649,-0.399445503950119,0.9999114871025085,0.5294499397277832,0.39408236742019653,-0.13178327679634094,0.9997438788414001,0.4319736063480377,0.37039926648139954,-0.24951167404651642,0.9999672174453735,0.51048743724823,0.4461589455604553,-0.308901846408844,0.9998951554298401,0.47975215315818787,0.43831315636634827,-0.346812903881073,0.999969482421875,0.5493605732917786,0.6366474628448486,0.06214161589741707,0.9991598725318909,0.31579601764678955,0.5264955163002014,-0.24375495314598083,0.9999648928642273,0.5432460904121399,0.9114015102386475,0.1917889416217804,0.08888404816389084,0.17866113781929016,0.8026419281959534,-0.2586216926574707,0.9440495371818542,0.5659126043319702,1.1496145725250244,0.060197968035936356,0.02412283606827259,0.1041136384010315,1.0798969268798828,-0.4539388120174408,0.5332244038581848,0.5837062001228333,1.2184547185897827,0.02256879024207592,0.03451088070869446,0.06765050441026688,1.1739866733551025,-0.5118175745010376,0.45756688714027405,0.5704218149185181,1.2249208688735962,-0.03722335770726204,0.04984666407108307,0.10999089479446411,1.1654528379440308,-0.5552009344100952,0.5349159836769104,0.554787814617157,1.2006474733352661,0.024692248553037643,0.047654010355472565,0.1297914683818817,1.1426900625228882,-0.4762588143348694,0.5140478014945984,0.46737632155418396,1.1594326496124268,0.08304603397846222,0.019039908424019814,0.29346680641174316,1.1349331140518188,-0.08106625825166702,0.03676356375217438,0.44143539667129517,1.6049306392669678,0.07503871619701385,0.021216444671154022,0.28884872794151306,1.6022026538848877,-0.07894830405712128,0.0401989184319973,0.4245419502258301,2.0024232864379883,0.4236393868923187,0.0026574123185127974,0.2586113512516022,2.002753257751465,0.09974604099988937,0.0035343377385288477,0.4135421812534332,2.06885027885437,0.43839922547340393,0.001124090515077114,0.22971828281879425,2.0642576217651367,0.10356876999139786,0.0032050686422735453,0.44999855756759644,2.1164939403533936,0.14878115057945251,0.0076072486117482185,0.323445588350296,2.1256468296051025,-0.26486697793006897,0.005283283535391092,2024-05-18 15:10:07
Incorrect,0.49794602394104004,0.39646708965301514,-0.4099922776222229,0.9999032616615295,0.5084553360939026,0.3652208149433136,-0.37499505281448364,0.9998276233673096,0.5170788764953613,0.3682888448238373,-0.3748337924480438,0.9998278617858887,0.524501621723175,0.37109264731407166,-0.3750182092189789,0.9997804164886475,0.4808143079280853,0.3584161102771759,-0.3996020555496216,0.9998936057090759,0.4680674970149994,0.3571103513240814,-0.39947932958602905,0.9999191164970398,0.4548620581626892,0.35578620433807373,-0.39973005652427673,0.9999186396598816,0.5255498290061951,0.39097970724105835,-0.1409054696559906,0.9997649788856506,0.426679790019989,0.3701663911342621,-0.23338453471660614,0.9999696612358093,0.5064481496810913,0.4383385479450226,-0.3191719651222229,0.9999039769172668,0.4742913842201233,0.4314200282096863,-0.3470897376537323,0.9999719262123108,0.5608340501785278,0.636084794998169,0.044081322848796844,0.9992289543151855,0.31578513979911804,0.5326679348945618,-0.2248345911502838,0.999966561794281,0.5654618740081787,0.9111804366111755,0.17062963545322418,0.10956776142120361,0.18384885787963867,0.8094670176506042,-0.2314794808626175,0.9401934742927551,0.5907588601112366,1.1400673389434814,0.03669776767492294,0.02451351098716259,0.11314228922128677,1.080211877822876,-0.42681580781936646,0.5145670175552368,0.6219581365585327,1.214341402053833,-0.001059679314494133,0.034989986568689346,0.07266951352357864,1.1518090963363647,-0.4838242530822754,0.440193772315979,0.607012152671814,1.220385193824768,-0.06005064770579338,0.05111553519964218,0.11072033643722534,1.1635758876800537,-0.5345078706741333,0.5166076421737671,0.590364396572113,1.196524739265442,0.001214231364428997,0.04878207668662071,0.1306774914264679,1.141771674156189,-0.45266929268836975,0.49701428413391113,0.4755980372428894,1.1585355997085571,0.06908190995454788,0.018306145444512367,0.2962097227573395,1.1363853216171265,-0.06701227277517319,0.03496280312538147,0.454314649105072,1.6053458452224731,0.053965069353580475,0.019823236390948296,0.29779714345932007,1.6035672426223755,-0.07882730662822723,0.037210237234830856,0.43859487771987915,2.012284755706787,0.39890214800834656,0.0025149297434836626,0.2684106230735779,2.0132694244384766,0.09060392528772354,0.003260756144300103,0.4287908673286438,2.0796406269073486,0.41301172971725464,0.0010791950626298785,0.24202796816825867,2.0765371322631836,0.09372618794441223,0.0029355555307120085,0.45941025018692017,2.127232313156128,0.11154868453741074,0.007060306146740913,0.32875990867614746,2.1346142292022705,-0.2875133752822876,0.004855554550886154,2024-05-18 15:10:07
Incorrect,0.4953595697879791,0.3916502594947815,-0.41584378480911255,0.9999117851257324,0.5052129030227661,0.3608419597148895,-0.38335245847702026,0.9998425841331482,0.5139276385307312,0.3637368977069855,-0.38313862681388855,0.9998425841331482,0.5215553045272827,0.36648112535476685,-0.3834064304828644,0.9997999668121338,0.4777194559574127,0.3552902042865753,-0.40144285559654236,0.9999026656150818,0.46484512090682983,0.3546345829963684,-0.40124478936195374,0.9999257326126099,0.4518115520477295,0.3539905846118927,-0.40144452452659607,0.999925434589386,0.5234615206718445,0.3877873420715332,-0.15497620403766632,0.9997851252555847,0.42448917031288147,0.3700648844242096,-0.23213796317577362,0.9999719858169556,0.5046700835227966,0.43300580978393555,-0.32747647166252136,0.9999125599861145,0.47205471992492676,0.4270916283130646,-0.34822145104408264,0.9999743103981018,0.5663644075393677,0.630784809589386,0.010906637646257877,0.9992969036102295,0.31672677397727966,0.5343560576438904,-0.212529256939888,0.9999681711196899,0.5805715322494507,0.907683253288269,0.13767410814762115,0.1483321338891983,0.19021661579608917,0.811028778553009,-0.20666790008544922,0.9354884624481201,0.6063537001609802,1.1339011192321777,0.011203901842236519,0.02615462802350521,0.12086772918701172,1.079448938369751,-0.38671165704727173,0.49432727694511414,0.6422511339187622,1.2124578952789307,-0.02836793288588524,0.03641299158334732,0.08262933790683746,1.1537576913833618,-0.43864932656288147,0.42102470993995667,0.6243351697921753,1.2184860706329346,-0.0868774950504303,0.05374257639050484,0.11676528304815292,1.1659184694290161,-0.49541139602661133,0.495735228061676,0.6076401472091675,1.1943573951721191,-0.023431191220879555,0.051158372312784195,0.13157159090042114,1.1318022012710571,-0.4149547219276428,0.4777250289916992,0.47986093163490295,1.1566022634506226,0.05045587942004204,0.017684150487184525,0.29751473665237427,1.1363271474838257,-0.04839073494076729,0.03309907391667366,0.4584651589393616,1.6050080060958862,0.03522973507642746,0.018233684822916985,0.29781845211982727,1.6022692918777466,-0.07340677827596664,0.03387726470828056,0.4437798857688904,2.0153441429138184,0.3747207522392273,0.0023311623372137547,0.2714095413684845,2.0116167068481445,0.09176380187273026,0.0029689003713428974,0.43570956587791443,2.0823862552642822,0.3889245390892029,0.0010150588350370526,0.24914491176605225,2.0742709636688232,0.0948786586523056,0.0026664927136152983,0.4572807252407074,2.1303293704986572,0.08358134329319,0.0064515648409724236,0.327377051115036,2.1332180500030518,-0.28310972452163696,0.00441213883459568,2024-05-18 15:10:07
Incorrect,0.49605879187583923,0.38771623373031616,-0.4154540002346039,0.9999198317527771,0.5058993697166443,0.35784831643104553,-0.3825681805610657,0.9998568892478943,0.5144168138504028,0.36105385422706604,-0.38244614005088806,0.9998565316200256,0.5218172073364258,0.3640091121196747,-0.38266637921333313,0.9998184442520142,0.4782983660697937,0.3519250452518463,-0.39557701349258423,0.9999114274978638,0.46545273065567017,0.35139521956443787,-0.39529794454574585,0.9999321103096008,0.45216211676597595,0.3511047661304474,-0.3954355716705322,0.999932050704956,0.5232829451560974,0.38707464933395386,-0.15126265585422516,0.9998042583465576,0.4238409996032715,0.3697880506515503,-0.21911457180976868,0.999974250793457,0.5049371123313904,0.42976391315460205,-0.32486650347709656,0.9999205470085144,0.472297728061676,0.4234696328639984,-0.3452730178833008,0.9999765753746033,0.5681273937225342,0.6302751898765564,-0.0015513476682826877,0.999358594417572,0.31667932868003845,0.5363271832466125,-0.19600899517536163,0.9999696612358093,0.5834733247756958,0.9078277349472046,0.12545359134674072,0.18837274610996246,0.1915627270936966,0.8160154223442078,-0.185004323720932,0.9304335713386536,0.6087024807929993,1.1342419385910034,0.0077807665802538395,0.02758736163377762,0.12973006069660187,1.0800044536590576,-0.3669445812702179,0.475328654050827,0.6458662748336792,1.2123568058013916,-0.029290616512298584,0.03750399500131607,0.09265118092298508,1.158657193183899,-0.41909003257751465,0.4031330645084381,0.6279147267341614,1.217974305152893,-0.0873073861002922,0.05581940710544586,0.129564568400383,1.1709281206130981,-0.4744599461555481,0.47596117854118347,0.611613392829895,1.1940068006515503,-0.025781895965337753,0.053012948483228683,0.13941554725170135,1.1301090717315674,-0.39466002583503723,0.4593680799007416,0.47924503684043884,1.1564346551895142,0.029403695836663246,0.017109233886003494,0.2968640923500061,1.1370526552200317,-0.027348343282938004,0.03149114549160004,0.4583534300327301,1.6050642728805542,0.02762261964380741,0.016730789095163345,0.2964746356010437,1.6022813320159912,-0.0542469322681427,0.030836069956421852,0.4435165822505951,2.019972562789917,0.385179340839386,0.002151407999917865,0.2716853618621826,2.0126938819885254,0.1298723965883255,0.0027037945110350847,0.4365690350532532,2.084801435470581,0.40077829360961914,0.0009485743939876556,0.25452721118927,2.0743279457092285,0.13824723660945892,0.002426805440336466,0.45650410652160645,2.138179063796997,0.09122337400913239,0.005877109710127115,0.31845319271087646,2.134976387023926,-0.2565457820892334,0.0040054176934063435,2024-05-18 15:10:07
Incorrect,0.496489942073822,0.3856658637523651,-0.4443108141422272,0.9999251365661621,0.5068448781967163,0.3550983667373657,-0.4163917601108551,0.9998659491539001,0.515360951423645,0.35774698853492737,-0.41618865728378296,0.9998652935028076,0.5226188898086548,0.36012113094329834,-0.4165525436401367,0.9998311400413513,0.4795711636543274,0.3496137261390686,-0.43128377199172974,0.9999163746833801,0.4668278098106384,0.349145770072937,-0.4309670925140381,0.9999350309371948,0.45349493622779846,0.349122554063797,-0.43109330534935,0.9999352693557739,0.5240793228149414,0.38144439458847046,-0.19170382618904114,0.9998168349266052,0.42430368065834045,0.368582546710968,-0.2516411244869232,0.9999749660491943,0.5066035985946655,0.42667409777641296,-0.35564208030700684,0.9999265074729919,0.47411951422691345,0.4215303659439087,-0.37401577830314636,0.9999780654907227,0.5763826370239258,0.6172926425933838,-0.045418839901685715,0.9994142055511475,0.3200661540031433,0.5317867994308472,-0.21822980046272278,0.999970018863678,0.5871874094009399,0.900165855884552,0.08160729706287384,0.22693480551242828,0.1937914788722992,0.8143723607063293,-0.21053850650787354,0.9233508110046387,0.6144438982009888,1.131723165512085,-0.035383544862270355,0.0305324774235487,0.12945571541786194,1.0800204277038574,-0.3793488144874573,0.45199429988861084,0.6338372826576233,1.2090107202529907,-0.07327175885438919,0.04003031551837921,0.09376086294651031,1.160376787185669,-0.4292840361595154,0.38187047839164734,0.6302903890609741,1.2122702598571777,-0.13349975645542145,0.05988936871290207,0.13102343678474426,1.17278254032135,-0.4857272207736969,0.45228639245033264,0.6135402321815491,1.1875343322753906,-0.06935732066631317,0.056716229766607285,0.14701011776924133,1.1311352252960205,-0.407318651676178,0.43739649653434753,0.4846538007259369,1.145912528038025,0.025865856558084488,0.01645997352898121,0.2978666424751282,1.1258556842803955,-0.023750383406877518,0.029652509838342667,0.46134909987449646,1.5956848859786987,0.03128298372030258,0.015292543917894363,0.29569774866104126,1.5855286121368408,-0.04714015871286392,0.027930982410907745,0.44324398040771484,2.016371965408325,0.385981023311615,0.0019750138744711876,0.2704576551914215,1.997439980506897,0.14183726906776428,0.0024509888608008623,0.43683403730392456,2.0801119804382324,0.40240606665611267,0.0008816747576929629,0.2531425952911377,2.0578744411468506,0.15135793387889862,0.0022003459744155407,0.4510129392147064,2.1375396251678467,0.09686915576457977,0.005335347726941109,0.31234580278396606,2.124082326889038,-0.23875804245471954,0.003626337042078376,2024-05-18 15:10:07
Incorrect,0.4992290139198303,0.3839179277420044,-0.4508896768093109,0.9999278783798218,0.5085780620574951,0.35306206345558167,-0.4210878908634186,0.9998700618743896,0.5167728662490845,0.35560503602027893,-0.42091959714889526,0.999869704246521,0.524071455001831,0.3577921986579895,-0.4212786555290222,0.9998373985290527,0.4803774952888489,0.3471020758152008,-0.4432729184627533,0.9999185800552368,0.4671686291694641,0.346267431974411,-0.4430420398712158,0.9999364614486694,0.4537563920021057,0.34597355127334595,-0.4432092607021332,0.999936580657959,0.5257337689399719,0.3784180283546448,-0.1833459436893463,0.9998227953910828,0.4245056211948395,0.36473187804222107,-0.2716684937477112,0.9999754428863525,0.5091288089752197,0.4249943196773529,-0.3555510640144348,0.9999299645423889,0.4768623411655426,0.4201464354991913,-0.3814800977706909,0.9999788999557495,0.5784529447555542,0.6123192310333252,-0.0054678055457770824,0.9994562268257141,0.32202768325805664,0.519473671913147,-0.22150078415870667,0.9999712109565735,0.5869615077972412,0.8897842764854431,0.1471521556377411,0.2421540766954422,0.19415223598480225,0.7959563136100769,-0.22871728241443634,0.9248819947242737,0.6083875894546509,1.1218019723892212,0.047332148998975754,0.030646374449133873,0.12751880288124084,1.0782830715179443,-0.3973625600337982,0.4404025971889496,0.6342660188674927,1.1962502002716064,0.016919706016778946,0.03954697027802467,0.09238184243440628,1.1617504358291626,-0.44963526725769043,0.3680577278137207,0.6222503781318665,1.203027606010437,-0.04493936151266098,0.05939346179366112,0.1300760954618454,1.173967719078064,-0.5023232698440552,0.43752801418304443,0.6063109636306763,1.1774626970291138,0.01264120452105999,0.056363195180892944,0.1462579071521759,1.1311099529266357,-0.42364072799682617,0.42351287603378296,0.4922110140323639,1.1418616771697998,0.03732430562376976,0.016100119799375534,0.3049474358558655,1.1216257810592651,-0.0352708101272583,0.02873518131673336,0.4694101810455322,1.5946186780929565,0.03992224484682083,0.01429202500730753,0.30408236384391785,1.5845246315002441,-0.048150189220905304,0.02559562213718891,0.4516117572784424,2.0161125659942627,0.39117199182510376,0.001869424944743514,0.27888840436935425,1.9967384338378906,0.14346139132976532,0.0022607415448874235,0.4451073706150055,2.0798165798187256,0.40366870164871216,0.0008482424891553819,0.2604314684867859,2.0575079917907715,0.1519041359424591,0.0020321097690612078,0.4542884826660156,2.1355836391448975,0.11279547214508057,0.004927122499793768,0.31884440779685974,2.124037504196167,-0.23777806758880615,0.0033247359097003937,2024-05-18 15:10:07
Incorrect,0.5019097924232483,0.38392722606658936,-0.42453837394714355,0.9999272227287292,0.5119980573654175,0.3520641326904297,-0.3885093927383423,0.9998683333396912,0.52003014087677,0.3546278774738312,-0.38842296600341797,0.9998674988746643,0.5274609327316284,0.35686585307121277,-0.3885990083217621,0.9998340010643005,0.4824671149253845,0.3446999490261078,-0.42755621671676636,0.9999181032180786,0.4682336449623108,0.34267380833625793,-0.4274771213531494,0.9999362230300903,0.45387357473373413,0.3412972092628479,-0.4277704358100891,0.9999364018440247,0.526936411857605,0.3757948875427246,-0.12262783199548721,0.9998167157173157,0.4250571131706238,0.3568067252635956,-0.2710939347743988,0.999975323677063,0.5103759169578552,0.42534101009368896,-0.31407028436660767,0.9999271035194397,0.4777512550354004,0.42014142870903015,-0.36157387495040894,0.9999783039093018,0.568002462387085,0.6121910214424133,0.132928729057312,0.999443531036377,0.3221915364265442,0.5037678480148315,-0.2647079825401306,0.9999710917472839,0.5661810040473938,0.8909292817115784,0.3527577519416809,0.22811362147331238,0.19020622968673706,0.7963298559188843,-0.31921714544296265,0.9264823794364929,0.597172200679779,1.1255085468292236,0.29902756214141846,0.029597187414765358,0.12626588344573975,1.0945554971694946,-0.49907246232032776,0.4363270401954651,0.6192017793655396,1.1983548402786255,0.29454851150512695,0.038280509412288666,0.09109164774417877,1.1787924766540527,-0.5559451580047607,0.36316484212875366,0.6077002286911011,1.2103923559188843,0.23080036044120789,0.05745837092399597,0.13174711167812347,1.212218999862671,-0.5840380191802979,0.4331722557544708,0.5913040637969971,1.1842122077941895,0.26432445645332336,0.05454767495393753,0.14847786724567413,1.179589867591858,-0.5127886533737183,0.41919979453086853,0.4928209185600281,1.1497890949249268,0.07713566720485687,0.016672180965542793,0.3104502558708191,1.1275964975357056,-0.07489977031946182,0.030085807666182518,0.47332024574279785,1.6197816133499146,0.08697226643562317,0.01546268630772829,0.3129459321498871,1.6158300638198853,-0.05985931307077408,0.026334669440984726,0.45956864953041077,2.0345773696899414,0.46467286348342896,0.0019866563379764557,0.29123058915138245,2.03253173828125,0.13073082268238068,0.0023458662908524275,0.4510093331336975,2.101755142211914,0.480793297290802,0.0008999518468044698,0.2663135230541229,2.0947649478912354,0.13713403046131134,0.0021667496766895056,0.47500747442245483,2.1570539474487305,0.18436792492866516,0.005045798607170582,0.34580910205841064,2.1679940223693848,-0.25163665413856506,0.0034030776005238295,2024-05-18 15:10:08
Incorrect,0.5028037428855896,0.3826245069503784,-0.4010891020298004,0.9999259114265442,0.5152115821838379,0.34872689843177795,-0.3651462197303772,0.9998658895492554,0.5233818292617798,0.35110944509506226,-0.36514151096343994,0.9998622536659241,0.5313735008239746,0.353336364030838,-0.3652561604976654,0.9998291730880737,0.48466891050338745,0.3401373326778412,-0.4062536656856537,0.9999174475669861,0.46987152099609375,0.3369908034801483,-0.4062252640724182,0.9999352693557739,0.4550594687461853,0.3347749710083008,-0.4065372049808502,0.9999365210533142,0.5293142795562744,0.37127044796943665,-0.10777606815099716,0.9998071193695068,0.42543572187423706,0.3477453589439392,-0.2708990275859833,0.9999752044677734,0.5106629133224487,0.42481449246406555,-0.2936113178730011,0.9999250769615173,0.4780194163322449,0.4187549352645874,-0.34394556283950806,0.9999781250953674,0.5538044571876526,0.6089690923690796,0.15633900463581085,0.9993772506713867,0.3221357464790344,0.4957447052001953,-0.28261083364486694,0.9999701976776123,0.5336953997612,0.892005980014801,0.40072035789489746,0.21733920276165009,0.18550285696983337,0.7994235754013062,-0.3480149507522583,0.9305822253227234,0.5640672445297241,1.1265429258346558,0.3931960463523865,0.03014380671083927,0.12906043231487274,1.1225277185440063,-0.523098886013031,0.45442941784858704,0.5846959352493286,1.1995457410812378,0.3912392556667328,0.039093997329473495,0.09514589607715607,1.1848748922348022,-0.5788248181343079,0.3772331178188324,0.577636182308197,1.2110437154769897,0.3291890025138855,0.05800757557153702,0.14081281423568726,1.2160488367080688,-0.6035780906677246,0.44624125957489014,0.5603299140930176,1.1848981380462646,0.3597659766674042,0.05520479381084442,0.1574360430240631,1.1856411695480347,-0.5349412560462952,0.43224087357521057,0.491908460855484,1.1515192985534668,0.10065104812383652,0.020533015951514244,0.31025201082229614,1.1286988258361816,-0.09866685420274734,0.037393003702163696,0.47187766432762146,1.628530740737915,0.10190427303314209,0.019643545150756836,0.31055063009262085,1.6257507801055908,-0.08349364995956421,0.033259931951761246,0.4541974663734436,2.0400805473327637,0.4638231694698334,0.0023712171241641045,0.29013893008232117,2.0441315174102783,0.08401954174041748,0.002935604890808463,0.4416104257106781,2.1075384616851807,0.4782893657684326,0.0010424550855532289,0.2582731544971466,2.1086981296539307,0.08743029087781906,0.0028039319440722466,0.47014889121055603,2.1628994941711426,0.18929190933704376,0.0057845087721943855,0.3446161150932312,2.1769423484802246,-0.29471153020858765,0.004223116673529148,2024-05-18 15:10:08
Incorrect,0.5072156190872192,0.37309959530830383,-0.38215163350105286,0.9999232888221741,0.521182656288147,0.33610063791275024,-0.34138223528862,0.9998608827590942,0.5290735960006714,0.33898866176605225,-0.34143030643463135,0.9998568892478943,0.5364751815795898,0.34154635667800903,-0.3415202498435974,0.9998213648796082,0.4909490942955017,0.3248915374279022,-0.3926503658294678,0.9999139904975891,0.47551053762435913,0.32011449337005615,-0.3926791548728943,0.9999332427978516,0.4599350392818451,0.3163384199142456,-0.3929958641529083,0.9999344348907471,0.5299856066703796,0.35554295778274536,-0.07790587842464447,0.9997991323471069,0.42554450035095215,0.3253324329853058,-0.28647586703300476,0.99997478723526,0.5123151540756226,0.4160395562648773,-0.2735920250415802,0.9999233484268188,0.47986412048339844,0.40856969356536865,-0.33747297525405884,0.9999777674674988,0.5222223997116089,0.5963621735572815,0.2102515697479248,0.9993057250976562,0.3219168782234192,0.4729284942150116,-0.33922165632247925,0.9999698996543884,0.4920690059661865,0.892662763595581,0.431870698928833,0.2020477056503296,0.18171238899230957,0.7893012166023254,-0.42524829506874084,0.934658408164978,0.518535852432251,1.1289111375808716,0.4077116847038269,0.029892463237047195,0.14996673166751862,1.1175657510757446,-0.5763210654258728,0.46717479825019836,0.5358403921127319,1.2060413360595703,0.40524664521217346,0.03909989446401596,0.12260514497756958,1.190563440322876,-0.6375071406364441,0.3868895471096039,0.5315322875976562,1.2166805267333984,0.3405294418334961,0.057424698024988174,0.1735556423664093,1.2172805070877075,-0.6515119075775146,0.4550200402736664,0.515477180480957,1.1884264945983887,0.3718065917491913,0.05467206612229347,0.185508131980896,1.1852339506149292,-0.5830694437026978,0.440725177526474,0.48149532079696655,1.1515851020812988,0.1337205469608307,0.02394956536591053,0.3082934021949768,1.1288955211639404,-0.13158848881721497,0.04368571937084198,0.4570985436439514,1.626776099205017,0.09669913351535797,0.02684505097568035,0.3089343309402466,1.626214623451233,-0.1790999323129654,0.04573003575205803,0.4372164309024811,2.0407443046569824,0.43749722838401794,0.0031292790081351995,0.2811163663864136,2.0507805347442627,-0.031299836933612823,0.003878964576870203,0.4206690192222595,2.1085267066955566,0.44541996717453003,0.0013220621040090919,0.23979008197784424,2.11755633354187,-0.032535675913095474,0.00381903862580657,0.46759772300720215,2.170180082321167,0.15312857925891876,0.007287262473255396,0.3463141620159149,2.1898653507232666,-0.42610248923301697,0.005894198548048735,2024-05-18 15:10:08
